image_id,Male,Blond_Hair,Eyeglasses,Wearing_Earrings,Bangs,Young,Smiling,Heavy_Makeup,Straight_Hair,Black_Hair
011902.jpg,1,0,0,0,0,1,1,0,1,1
011903.jpg,0,0,0,1,0,1,1,1,0,0
011904.jpg,1,0,0,0,0,1,0,0,0,1
011905.jpg,0,0,0,1,0,1,0,1,0,0
011906.jpg,1,0,0,0,0,1,0,0,0,1
011907.jpg,1,0,0,0,0,1,1,0,0,0
011908.jpg,0,0,0,0,0,1,0,0,0,0
011909.jpg,0,0,0,1,0,1,1,1,0,0
011910.jpg,0,0,0,1,1,0,1,1,0,0
011911.jpg,1,0,0,0,0,1,0,0,0,0
011912.jpg,0,0,0,0,0,1,1,1,0,0
011913.jpg,0,0,0,1,0,1,0,0,0,1
011914.jpg,0,0,0,1,0,1,1,1,1,0
011915.jpg,0,1,0,1,0,0,1,1,0,0
011916.jpg,0,0,0,0,0,1,0,0,0,0
011917.jpg,0,0,0,0,0,1,0,1,0,0
011918.jpg,0,0,0,0,0,1,0,1,0,0
011919.jpg,0,0,0,0,0,1,1,0,0,0
011920.jpg,0,0,0,0,0,1,0,0,0,1
011921.jpg,0,0,0,0,0,1,0,0,0,0
011922.jpg,1,0,0,0,0,1,1,0,1,1
011923.jpg,0,0,0,0,0,1,1,1,0,0
011924.jpg,1,0,1,0,0,1,0,0,0,0
011925.jpg,0,1,0,0,1,1,0,1,0,0
011926.jpg,0,1,0,1,0,1,0,0,0,0
011927.jpg,1,0,0,0,0,1,0,0,0,0
011928.jpg,1,0,0,0,0,0,0,0,0,0
011929.jpg,0,1,0,0,0,1,0,0,0,0
011930.jpg,0,0,0,1,1,0,1,1,0,0
011931.jpg,1,0,0,0,0,0,1,0,1,0
011932.jpg,0,0,0,0,0,1,0,0,0,0
011933.jpg,0,0,0,1,0,1,0,1,1,0
011934.jpg,0,0,0,1,0,1,0,0,0,1
011935.jpg,0,0,0,0,0,1,1,1,0,0
011936.jpg,0,0,0,0,0,1,0,1,0,0
011937.jpg,1,0,0,0,0,1,1,0,1,0
011938.jpg,1,0,0,0,0,0,0,0,0,1
011939.jpg,0,1,0,0,0,0,1,1,0,0
011940.jpg,1,0,0,0,0,1,0,0,1,1
011941.jpg,0,0,0,0,0,1,0,0,0,0
011942.jpg,0,0,0,0,0,1,0,0,1,0
011943.jpg,0,0,0,0,1,1,0,1,0,0
011944.jpg,0,1,0,0,0,1,1,1,0,0
011945.jpg,1,0,0,0,0,1,1,0,0,1
011946.jpg,1,0,0,0,0,1,1,0,0,0
011947.jpg,1,0,0,0,0,1,0,0,0,1
011948.jpg,0,0,0,0,0,1,1,0,1,0
011949.jpg,0,0,0,0,0,1,1,1,1,1
011950.jpg,0,1,0,0,0,1,0,1,0,0
011951.jpg,0,0,0,0,0,1,0,1,0,0
011952.jpg,0,1,0,0,0,1,1,1,0,0
011953.jpg,0,0,0,1,0,1,0,1,0,0
011954.jpg,0,0,0,1,0,1,0,1,0,1
011955.jpg,0,0,0,0,0,1,0,1,0,1
011956.jpg,0,0,0,0,0,1,0,0,0,1
011957.jpg,0,0,0,0,0,1,0,1,0,0
011958.jpg,0,0,0,0,0,1,0,1,1,1
011959.jpg,0,0,0,0,1,1,0,0,1,0
011960.jpg,0,0,0,0,0,1,1,0,1,0
011961.jpg,1,0,1,0,0,0,0,0,1,0
011962.jpg,0,0,0,0,0,1,0,1,0,0
011963.jpg,1,0,0,0,0,1,0,0,1,1
011964.jpg,0,1,0,0,1,1,1,1,0,0
011965.jpg,1,0,0,0,0,1,1,0,0,1
011966.jpg,1,0,0,0,0,1,0,0,0,0
011967.jpg,1,0,0,0,0,1,1,0,0,0
011968.jpg,1,0,0,0,0,1,0,0,0,0
011969.jpg,0,0,0,0,0,1,1,1,0,0
011970.jpg,0,1,0,0,1,1,1,0,1,0
011971.jpg,1,0,1,0,0,1,1,0,0,0
011972.jpg,1,0,0,0,0,0,0,0,0,0
011973.jpg,0,0,0,0,0,1,1,1,0,1
011974.jpg,0,1,0,0,0,1,0,0,0,0
011975.jpg,1,0,0,0,0,0,0,0,0,0
011976.jpg,0,0,0,0,0,1,0,0,0,0
011977.jpg,1,0,0,0,0,1,1,0,0,1
011978.jpg,1,0,0,0,0,1,0,0,1,0
011979.jpg,1,0,0,0,0,1,0,0,1,0
011980.jpg,0,0,1,0,0,1,1,0,0,1
011981.jpg,0,0,0,0,0,1,0,1,0,0
011982.jpg,0,0,0,1,0,0,1,1,0,0
011983.jpg,1,0,1,0,0,1,0,0,0,0
011984.jpg,1,0,1,0,0,1,1,0,0,1
011985.jpg,1,0,1,0,0,0,0,0,1,0
011986.jpg,1,0,0,0,0,1,1,0,0,1
011987.jpg,0,0,0,0,0,1,0,0,0,0
011988.jpg,0,0,0,0,0,1,0,1,0,0
011989.jpg,0,1,0,0,0,1,1,0,0,0
011990.jpg,0,0,0,0,1,1,0,0,0,0
011991.jpg,0,0,0,0,0,1,1,1,0,0
011992.jpg,1,0,0,0,0,1,1,0,0,0
011993.jpg,1,0,0,0,0,1,0,0,0,1
011994.jpg,0,0,0,0,0,1,1,0,1,0
011995.jpg,0,1,0,0,0,1,1,1,0,0
011996.jpg,0,1,0,1,1,0,0,0,0,0
011997.jpg,0,0,0,0,0,1,0,0,0,0
011998.jpg,0,0,0,0,0,1,0,1,0,0
011999.jpg,0,0,0,1,0,1,1,1,0,1
012000.jpg,1,0,1,0,0,0,0,0,0,0
012001.jpg,1,0,0,0,0,1,1,0,0,0
012002.jpg,1,0,0,0,0,1,1,0,1,1
012003.jpg,0,0,0,0,1,0,1,1,0,0
012004.jpg,1,0,0,0,0,0,0,0,0,0
012005.jpg,1,0,1,0,0,1,1,0,0,1
012006.jpg,0,1,0,1,0,1,1,1,0,0
012007.jpg,1,0,0,0,0,0,0,0,0,0
012008.jpg,0,1,0,0,0,1,1,1,1,0
012009.jpg,0,1,0,0,0,1,1,0,1,0
012010.jpg,0,1,0,0,1,1,0,1,0,0
012011.jpg,1,0,0,0,1,1,1,0,0,1
012012.jpg,1,0,0,0,0,0,0,0,0,0
012013.jpg,1,0,0,0,0,0,0,0,0,0
012014.jpg,1,0,0,0,0,1,0,0,0,0
012015.jpg,1,0,0,0,0,1,1,0,0,1
012016.jpg,0,0,0,0,0,1,1,1,0,0
012017.jpg,0,0,0,1,0,1,1,0,0,0
012018.jpg,1,0,0,0,0,0,1,0,0,0
012019.jpg,0,0,0,1,0,1,1,1,0,0
012020.jpg,1,0,1,0,0,1,1,0,0,0
012021.jpg,1,0,0,0,0,0,0,0,0,0
012022.jpg,0,0,0,0,0,0,1,0,0,1
012023.jpg,1,0,0,0,0,1,1,0,0,0
012024.jpg,0,0,0,1,0,1,0,0,0,0
012025.jpg,0,0,0,0,1,1,1,0,1,0
012026.jpg,0,0,1,0,0,1,0,0,0,0
012027.jpg,1,0,0,0,0,1,1,0,1,0
012028.jpg,1,0,0,0,0,1,0,0,0,0
012029.jpg,0,0,0,0,0,1,1,1,1,0
012030.jpg,1,0,0,0,0,1,0,0,0,0
012031.jpg,1,0,0,0,0,0,1,0,0,0
012032.jpg,1,0,0,0,0,1,0,0,0,0
012033.jpg,0,0,0,1,0,1,1,1,0,1
012034.jpg,1,0,0,0,0,1,1,0,0,1
012035.jpg,0,0,0,0,0,1,0,0,0,0
012036.jpg,0,1,0,0,0,1,0,0,0,0
012037.jpg,0,0,0,1,1,0,1,0,0,0
012038.jpg,1,0,0,0,0,0,0,0,0,0
012039.jpg,0,0,0,0,0,1,1,1,0,0
012040.jpg,0,1,0,1,0,1,0,1,1,0
012041.jpg,0,1,0,1,0,1,1,1,0,0
012042.jpg,1,0,0,0,0,0,1,0,1,0
012043.jpg,0,0,0,0,0,1,1,1,0,0
012044.jpg,0,0,0,0,0,1,0,1,0,1
012045.jpg,0,1,0,0,0,1,1,1,0,0
012046.jpg,1,0,0,0,0,1,1,0,1,1
012047.jpg,1,0,0,0,0,1,0,0,1,0
012048.jpg,1,0,0,0,0,1,0,0,0,0
012049.jpg,0,1,0,1,0,1,1,1,0,0
012050.jpg,0,0,0,0,0,1,0,0,0,0
012051.jpg,0,0,0,0,1,1,0,0,1,0
012052.jpg,1,0,0,0,0,0,0,0,1,0
012053.jpg,0,1,0,1,1,1,1,1,0,0
012054.jpg,0,1,0,1,0,1,1,1,0,0
012055.jpg,1,0,0,0,0,1,0,0,0,0
012056.jpg,0,0,0,0,0,1,0,1,0,0
012057.jpg,0,0,0,1,0,1,0,0,0,0
012058.jpg,0,0,0,1,0,1,0,1,0,0
012059.jpg,1,0,0,0,0,0,1,0,0,0
012060.jpg,0,0,0,1,0,0,1,0,0,0
012061.jpg,0,0,0,0,0,1,0,0,0,1
012062.jpg,0,0,0,0,1,1,1,0,0,0
012063.jpg,0,0,0,0,0,1,1,1,0,0
012064.jpg,1,0,0,0,0,1,0,0,1,1
012065.jpg,1,0,0,0,0,0,1,0,0,0
012066.jpg,1,0,0,0,0,1,0,0,0,0
012067.jpg,1,0,1,0,0,0,0,0,0,1
012068.jpg,0,0,0,0,0,1,1,0,0,1
012069.jpg,0,0,0,1,1,1,1,1,1,1
012070.jpg,0,0,0,0,0,1,1,1,0,0
012071.jpg,1,0,0,0,1,1,0,0,0,0
012072.jpg,1,0,0,0,0,1,1,0,0,0
012073.jpg,0,0,0,0,0,1,0,1,0,0
012074.jpg,0,0,0,0,0,1,0,1,0,0
012075.jpg,0,0,0,0,1,1,1,1,1,0
012076.jpg,0,1,0,1,1,1,1,1,0,0
012077.jpg,0,0,0,1,0,1,1,1,1,0
012078.jpg,0,0,0,0,1,1,1,1,0,0
012079.jpg,1,0,0,0,0,0,0,0,0,0
012080.jpg,0,0,0,0,0,1,0,0,0,0
012081.jpg,0,1,0,0,0,1,0,1,0,0
012082.jpg,1,0,0,0,0,1,0,0,0,0
012083.jpg,1,0,0,0,0,1,0,0,0,0
012084.jpg,0,0,0,0,0,1,1,0,0,0
012085.jpg,0,0,0,1,0,1,1,1,0,0
012086.jpg,1,0,0,0,0,0,1,0,0,0
012087.jpg,1,0,0,0,0,1,0,0,0,0
012088.jpg,0,0,0,0,0,1,1,0,0,0
012089.jpg,1,0,0,0,1,1,1,0,1,1
012090.jpg,1,0,0,0,0,0,0,0,0,0
012091.jpg,1,0,0,0,0,0,1,0,0,0
012092.jpg,1,0,0,0,0,1,1,0,0,0
012093.jpg,0,1,0,0,0,1,1,1,0,0
012094.jpg,1,0,0,0,0,0,1,0,1,0
012095.jpg,1,0,0,0,0,1,0,0,0,0
012096.jpg,0,0,0,1,0,1,1,1,0,1
012097.jpg,0,1,0,0,0,1,0,0,0,0
012098.jpg,1,0,0,0,0,1,0,0,0,0
012099.jpg,0,0,0,0,0,1,1,1,0,0
012100.jpg,0,0,0,0,0,1,1,1,0,0
012101.jpg,0,0,0,0,0,1,0,1,0,0
012102.jpg,0,0,0,1,0,1,1,1,0,0
012103.jpg,1,0,0,0,0,1,1,0,0,1
012104.jpg,0,0,0,0,0,1,0,1,1,1
012105.jpg,1,0,1,0,0,0,1,0,0,0
012106.jpg,0,0,0,0,0,1,1,0,0,0
012107.jpg,0,0,0,1,0,1,1,0,0,0
012108.jpg,1,0,0,0,0,1,0,0,0,1
012109.jpg,0,0,1,0,0,1,1,0,0,0
012110.jpg,1,0,0,0,0,0,0,0,0,0
012111.jpg,0,0,0,0,0,1,0,1,1,1
012112.jpg,0,0,0,0,0,1,1,0,0,1
012113.jpg,0,0,0,0,0,1,0,1,0,1
012114.jpg,1,0,0,1,0,1,1,0,0,0
012115.jpg,0,1,0,0,0,1,0,1,0,0
012116.jpg,0,1,0,0,0,1,1,1,0,0
012117.jpg,0,0,0,0,1,1,1,1,0,0
012118.jpg,0,0,0,0,1,1,0,1,0,0
012119.jpg,1,0,1,0,0,0,1,0,1,0
012120.jpg,0,0,0,0,0,0,1,0,0,1
012121.jpg,1,0,0,0,0,0,0,0,0,1
012122.jpg,0,1,0,0,0,1,1,1,0,0
012123.jpg,1,0,0,0,0,0,0,0,0,0
012124.jpg,1,0,0,0,0,1,1,0,0,0
012125.jpg,1,0,0,0,0,0,0,0,0,0
012126.jpg,0,0,0,0,0,1,0,0,0,0
012127.jpg,0,0,0,0,0,1,1,1,0,0
012128.jpg,0,0,0,0,0,1,1,0,0,0
012129.jpg,0,0,0,1,0,0,0,0,0,1
012130.jpg,0,0,0,1,1,1,0,0,0,0
012131.jpg,1,0,0,0,0,1,0,0,1,0
012132.jpg,0,0,0,1,0,1,1,1,0,1
012133.jpg,0,1,0,1,0,1,1,0,0,0
012134.jpg,1,0,0,0,0,1,0,0,0,0
012135.jpg,1,0,0,0,0,1,0,0,0,1
012136.jpg,0,1,0,0,0,1,0,1,1,0
012137.jpg,1,0,0,0,1,1,1,0,1,0
012138.jpg,0,0,0,1,0,1,1,1,0,0
012139.jpg,0,0,0,0,0,1,0,0,1,0
012140.jpg,0,0,0,0,0,1,0,1,0,1
012141.jpg,0,1,0,0,0,1,1,1,0,0
012142.jpg,1,0,0,0,0,0,0,0,0,1
012143.jpg,0,0,0,0,0,1,1,1,0,0
012144.jpg,0,0,0,0,0,1,0,1,0,1
012145.jpg,0,1,0,1,0,0,1,1,0,0
012146.jpg,0,0,0,0,0,1,1,0,0,0
012147.jpg,1,0,0,0,1,1,1,0,0,1
012148.jpg,1,0,0,0,0,0,1,0,0,0
012149.jpg,0,1,0,0,0,1,1,1,1,0
012150.jpg,1,0,0,0,0,1,1,0,0,0
012151.jpg,0,0,0,0,0,0,0,0,0,0
012152.jpg,0,1,0,0,0,0,1,1,0,0
012153.jpg,0,0,0,0,0,1,1,1,0,1
012154.jpg,0,1,0,1,0,1,1,1,1,0
012155.jpg,1,0,0,0,0,0,0,0,0,1
012156.jpg,1,0,0,0,0,1,1,0,0,1
012157.jpg,0,0,0,1,0,0,1,0,0,0
012158.jpg,0,0,0,0,0,1,1,1,0,1
012159.jpg,0,0,0,0,0,1,0,1,0,1
012160.jpg,0,0,0,1,0,1,1,1,0,0
012161.jpg,0,0,0,0,0,1,0,0,0,1
012162.jpg,1,0,0,0,1,1,1,0,1,1
012163.jpg,1,0,0,0,0,1,1,0,0,0
012164.jpg,1,0,0,0,0,1,0,0,0,0
012165.jpg,0,0,0,1,0,1,1,1,0,0
012166.jpg,0,0,0,0,0,1,1,1,0,1
012167.jpg,0,0,0,0,0,1,1,0,1,1
012168.jpg,0,0,0,1,0,0,1,1,0,0
012169.jpg,0,0,0,0,0,1,0,1,1,1
012170.jpg,1,0,0,0,0,1,0,0,0,0
012171.jpg,1,0,0,0,0,0,1,0,0,0
012172.jpg,0,1,0,0,0,1,1,1,0,0
012173.jpg,1,0,0,0,0,1,1,0,0,0
012174.jpg,0,0,0,0,0,1,0,0,0,0
012175.jpg,1,0,0,0,1,0,1,0,0,1
012176.jpg,0,1,0,0,0,1,0,0,0,0
012177.jpg,1,0,0,0,1,1,0,0,0,0
012178.jpg,0,0,0,0,0,1,1,0,0,1
012179.jpg,1,0,0,0,0,1,0,0,0,1
012180.jpg,0,0,0,0,0,1,1,1,0,1
012181.jpg,1,0,1,0,0,1,0,0,0,0
012182.jpg,0,0,0,0,1,1,0,1,0,0
012183.jpg,0,0,0,0,0,1,0,0,0,0
012184.jpg,1,0,0,0,0,1,0,0,0,1
012185.jpg,1,0,0,0,0,1,1,0,0,0
012186.jpg,1,0,0,0,0,1,0,0,1,0
012187.jpg,1,0,1,0,0,1,0,0,0,0
012188.jpg,1,0,1,0,0,1,1,0,0,1
012189.jpg,1,0,0,0,0,0,0,0,0,0
012190.jpg,1,0,0,0,0,1,0,0,0,0
012191.jpg,0,1,0,0,0,1,1,1,0,0
012192.jpg,1,0,0,0,0,0,0,0,0,1
012193.jpg,1,0,0,0,0,1,0,0,0,0
012194.jpg,0,0,0,0,0,1,0,1,0,0
012195.jpg,1,0,0,0,0,1,0,0,0,0
012196.jpg,0,0,0,0,1,1,0,0,0,1
012197.jpg,1,0,0,0,0,1,0,0,1,1
012198.jpg,0,0,0,0,0,1,0,1,0,1
012199.jpg,1,0,0,0,0,0,1,0,0,1
012200.jpg,0,0,0,1,0,1,0,1,0,0
012201.jpg,0,0,0,0,1,1,0,0,0,0
012202.jpg,0,0,0,1,0,1,0,1,0,0
012203.jpg,1,0,0,0,1,1,0,0,0,0
012204.jpg,1,0,0,0,1,1,0,0,0,1
012205.jpg,1,0,0,0,0,0,1,0,0,0
012206.jpg,1,0,1,0,0,0,1,0,0,0
012207.jpg,1,0,1,0,0,1,0,0,0,0
012208.jpg,1,0,0,0,0,1,0,0,0,0
012209.jpg,1,0,0,0,0,1,0,0,0,0
012210.jpg,1,0,0,0,0,1,0,0,0,1
012211.jpg,1,0,0,0,0,0,0,0,0,1
012212.jpg,0,0,0,0,0,1,1,1,0,0
012213.jpg,1,0,0,0,0,0,1,0,0,0
012214.jpg,1,0,0,0,0,1,0,0,0,0
012215.jpg,0,0,0,1,0,1,1,1,1,0
012216.jpg,0,0,0,1,1,1,1,0,0,0
012217.jpg,0,1,0,0,0,1,1,1,1,0
012218.jpg,1,0,0,0,0,0,1,0,0,1
012219.jpg,1,0,0,0,0,1,1,0,1,0
012220.jpg,0,0,0,1,0,1,1,1,0,0
012221.jpg,0,0,0,1,0,1,0,0,0,0
012222.jpg,0,0,0,0,0,1,0,0,1,0
012223.jpg,1,0,0,0,1,1,0,0,1,0
012224.jpg,1,0,0,0,0,0,1,0,0,0
012225.jpg,1,0,0,0,0,1,0,0,0,0
012226.jpg,0,0,0,0,0,1,0,0,0,0
012227.jpg,0,0,0,1,0,1,0,1,0,0
012228.jpg,1,0,0,0,0,1,0,0,1,0
012229.jpg,1,0,0,0,1,1,0,0,0,0
012230.jpg,1,0,0,0,1,1,1,0,1,1
012231.jpg,0,0,0,0,0,1,0,0,0,1
012232.jpg,1,0,0,0,0,1,0,0,0,0
012233.jpg,1,0,0,0,0,1,0,0,0,1
012234.jpg,0,0,0,0,1,1,0,0,1,0
012235.jpg,0,0,0,1,0,1,1,0,1,0
012236.jpg,1,0,0,0,0,0,1,0,1,0
012237.jpg,1,0,0,0,0,0,0,0,1,0
012238.jpg,0,0,0,0,1,0,1,1,0,0
012239.jpg,1,0,0,0,0,1,0,0,0,1
012240.jpg,1,0,0,0,0,1,0,0,1,0
012241.jpg,0,0,0,0,0,1,0,1,0,0
012242.jpg,1,0,0,0,0,1,1,0,0,0
012243.jpg,0,0,0,1,0,1,0,0,0,0
012244.jpg,0,0,1,0,0,1,1,0,0,1
012245.jpg,1,0,0,0,0,1,0,0,0,0
012246.jpg,0,0,0,1,0,1,1,1,0,0
012247.jpg,0,0,0,0,0,1,0,0,0,0
012248.jpg,0,0,0,0,0,1,0,1,1,0
012249.jpg,1,0,0,0,0,1,0,0,0,1
012250.jpg,1,0,0,0,0,1,1,0,0,0
012251.jpg,0,0,0,1,0,1,0,1,0,1
012252.jpg,0,1,0,0,0,1,1,1,0,0
012253.jpg,1,0,0,0,1,1,1,0,0,1
012254.jpg,1,0,0,0,1,1,1,0,0,0
012255.jpg,0,0,0,0,0,1,0,1,0,0
012256.jpg,1,0,0,0,0,1,0,0,0,0
012257.jpg,1,0,0,0,0,0,1,0,0,0
012258.jpg,1,0,0,0,0,1,1,0,1,1
012259.jpg,1,0,0,0,1,1,0,0,0,0
012260.jpg,0,1,0,0,1,1,0,1,0,0
012261.jpg,0,0,0,1,0,1,1,1,0,0
012262.jpg,0,0,0,1,0,1,1,1,1,0
012263.jpg,1,0,0,0,0,1,0,0,0,1
012264.jpg,0,0,0,0,0,1,1,1,1,0
012265.jpg,1,0,0,0,0,1,1,0,0,1
012266.jpg,1,0,0,0,0,1,0,0,1,1
012267.jpg,1,0,0,0,0,1,1,0,0,0
012268.jpg,0,1,0,0,1,1,1,1,1,0
012269.jpg,1,0,0,0,0,1,0,0,0,0
012270.jpg,0,0,0,0,0,1,0,1,0,0
012271.jpg,1,0,0,0,0,0,0,0,0,0
012272.jpg,1,0,0,0,0,1,1,0,0,1
012273.jpg,0,0,0,0,0,1,0,0,0,0
012274.jpg,1,0,0,0,0,0,1,0,1,0
012275.jpg,1,0,0,0,0,1,1,0,0,0
012276.jpg,0,0,0,1,0,1,1,1,0,0
012277.jpg,0,0,0,0,0,1,1,0,0,1
012278.jpg,0,1,0,1,1,1,1,1,0,0
012279.jpg,1,0,0,0,0,0,0,0,1,0
012280.jpg,0,1,0,0,0,1,1,1,1,0
012281.jpg,0,1,0,0,0,1,0,1,0,0
012282.jpg,0,0,0,0,0,1,0,1,0,0
012283.jpg,0,0,0,0,0,1,0,0,0,1
012284.jpg,0,0,0,0,0,1,0,0,0,1
012285.jpg,1,0,1,0,0,0,1,0,0,0
012286.jpg,0,1,0,1,1,0,1,0,0,0
012287.jpg,1,0,0,0,0,0,0,0,0,0
012288.jpg,1,1,0,0,0,1,1,0,1,0
012289.jpg,1,0,0,0,0,0,1,0,0,0
012290.jpg,1,0,0,0,0,1,0,0,0,1
012291.jpg,0,1,0,0,0,1,1,0,0,0
012292.jpg,0,1,0,0,0,1,0,0,1,0
012293.jpg,0,0,0,0,0,1,1,1,0,0
012294.jpg,0,0,1,0,1,0,1,0,1,0
012295.jpg,0,0,0,0,1,0,1,0,0,0
012296.jpg,1,0,0,0,0,0,1,0,1,0
012297.jpg,1,0,0,0,0,0,1,0,0,1
012298.jpg,1,0,0,0,0,1,0,0,0,0
012299.jpg,1,0,1,0,0,0,0,0,0,1
012300.jpg,1,0,0,0,0,1,1,0,0,1
012301.jpg,0,1,0,0,1,0,1,1,1,0
012302.jpg,1,0,0,0,0,1,1,0,0,0
012303.jpg,1,0,0,0,0,1,1,0,0,1
012304.jpg,0,0,0,0,0,1,0,1,1,0
012305.jpg,1,0,0,0,1,1,1,0,0,0
012306.jpg,0,1,0,0,0,1,1,1,1,0
012307.jpg,1,0,0,0,0,1,0,0,0,1
012308.jpg,1,0,0,0,0,0,0,0,0,1
012309.jpg,0,0,0,0,0,1,1,1,0,0
012310.jpg,1,0,0,0,0,1,1,0,0,1
012311.jpg,1,0,0,0,0,0,0,0,0,0
012312.jpg,0,0,0,1,0,1,0,1,0,0
012313.jpg,1,0,0,0,0,1,0,0,0,0
012314.jpg,0,0,0,1,0,1,0,1,0,1
012315.jpg,1,0,0,0,0,0,0,0,0,0
012316.jpg,1,0,0,0,0,1,0,0,0,1
012317.jpg,1,0,0,0,0,1,0,0,0,1
012318.jpg,1,0,0,0,0,0,0,0,0,0
012319.jpg,1,0,1,0,0,0,1,0,1,0
012320.jpg,1,0,1,0,0,0,1,0,0,0
012321.jpg,0,1,0,0,1,0,0,1,0,0
012322.jpg,0,1,0,0,1,1,0,1,0,0
012323.jpg,0,1,0,0,1,1,0,1,0,0
012324.jpg,0,0,0,0,0,1,1,0,0,0
012325.jpg,1,0,0,0,0,0,1,0,0,0
012326.jpg,0,0,0,0,0,1,0,1,0,0
012327.jpg,0,0,0,0,0,1,0,1,0,0
012328.jpg,1,0,0,0,0,1,0,0,1,0
012329.jpg,0,0,0,0,0,1,0,1,0,0
012330.jpg,1,0,0,0,0,0,0,0,1,0
012331.jpg,1,0,1,0,0,0,1,0,0,0
012332.jpg,1,0,0,0,0,1,1,0,1,1
012333.jpg,0,0,0,0,0,1,1,1,0,1
012334.jpg,0,0,0,0,0,1,0,1,0,0
012335.jpg,0,1,0,0,1,0,1,1,0,0
012336.jpg,0,0,0,0,0,0,0,0,0,1
012337.jpg,1,0,0,0,0,1,0,0,0,0
012338.jpg,0,0,0,0,0,1,1,0,1,0
012339.jpg,0,1,0,1,0,1,0,1,0,0
012340.jpg,1,0,0,0,0,1,1,0,1,1
012341.jpg,1,0,0,0,0,1,0,0,0,0
012342.jpg,1,0,0,0,0,1,0,0,1,0
012343.jpg,0,0,0,1,1,1,1,1,0,1
012344.jpg,0,0,0,0,0,1,1,1,0,0
012345.jpg,0,0,0,0,0,1,0,0,0,0
012346.jpg,1,0,0,0,0,0,0,0,0,0
012347.jpg,1,0,0,0,0,1,1,0,0,0
012348.jpg,0,1,0,0,1,0,1,1,0,0
012349.jpg,0,0,0,1,0,1,0,0,0,0
012350.jpg,1,0,0,0,0,1,0,0,0,0
012351.jpg,0,0,0,0,0,1,1,1,0,0
012352.jpg,1,0,0,0,0,1,0,0,0,1
012353.jpg,0,1,0,0,0,1,1,1,0,0
012354.jpg,0,0,0,1,1,1,1,1,0,0
012355.jpg,0,0,0,0,0,1,0,1,0,1
012356.jpg,0,0,0,0,0,1,1,1,1,0
012357.jpg,0,0,0,0,0,1,0,1,0,0
012358.jpg,0,0,0,0,0,1,1,0,1,0
012359.jpg,1,0,0,1,0,1,0,0,0,1
012360.jpg,0,0,0,0,1,1,0,1,0,0
012361.jpg,1,0,1,0,0,0,1,0,1,0
012362.jpg,1,1,0,0,0,0,0,0,1,0
012363.jpg,1,0,1,0,0,0,0,0,0,0
012364.jpg,1,0,1,1,0,0,1,0,0,0
012365.jpg,1,0,0,0,0,1,1,0,1,1
012366.jpg,1,0,0,0,0,1,1,0,0,0
012367.jpg,0,0,0,1,0,1,1,1,0,1
012368.jpg,0,0,0,0,0,1,0,1,0,0
012369.jpg,0,0,0,1,0,1,0,1,0,0
012370.jpg,0,0,0,1,0,1,0,0,0,0
012371.jpg,1,0,0,0,0,1,0,0,0,0
012372.jpg,1,0,0,0,0,0,0,0,1,0
012373.jpg,0,0,0,0,0,1,1,1,0,0
012374.jpg,0,0,0,0,0,1,1,1,0,0
012375.jpg,0,1,0,0,0,0,1,0,0,0
012376.jpg,1,0,0,0,0,1,0,0,0,0
012377.jpg,0,0,0,1,0,1,1,1,0,0
012378.jpg,1,0,0,0,0,0,0,0,1,0
012379.jpg,0,0,0,0,0,1,1,0,1,0
012380.jpg,0,1,0,1,0,1,0,1,0,0
012381.jpg,1,0,0,0,0,1,0,0,0,0
012382.jpg,0,0,0,0,0,1,1,0,1,0
012383.jpg,0,0,0,0,0,1,1,1,0,1
012384.jpg,0,0,0,0,1,1,0,1,0,0
012385.jpg,1,0,0,0,0,1,0,0,0,1
012386.jpg,0,0,0,0,1,1,0,1,0,0
012387.jpg,1,0,1,0,0,1,0,0,0,1
012388.jpg,0,0,0,1,0,1,0,0,0,1
012389.jpg,1,0,0,0,0,0,1,0,0,1
012390.jpg,0,0,0,0,0,1,0,0,1,0
012391.jpg,0,1,0,0,0,1,0,0,0,0
012392.jpg,1,0,1,0,0,0,1,0,0,0
012393.jpg,1,0,1,0,0,0,1,0,0,1
012394.jpg,1,0,0,0,0,1,1,0,0,0
012395.jpg,1,0,0,0,0,1,1,0,0,0
012396.jpg,0,1,0,0,0,1,1,1,0,0
012397.jpg,1,0,0,0,0,1,0,0,0,1
012398.jpg,1,0,0,0,0,1,0,0,1,0
012399.jpg,1,1,0,0,0,1,0,0,0,0
012400.jpg,1,0,0,0,0,0,0,0,0,0
012401.jpg,0,1,0,0,0,1,1,1,0,0
012402.jpg,0,1,0,0,0,1,0,1,0,0
012403.jpg,1,0,0,0,0,1,0,0,1,1
012404.jpg,0,1,0,0,0,1,1,0,0,0
012405.jpg,1,0,0,0,0,1,0,0,1,0
012406.jpg,1,0,0,0,0,0,0,0,0,0
012407.jpg,1,0,0,0,0,0,1,0,0,0
012408.jpg,0,0,0,0,1,1,0,1,0,1
012409.jpg,1,0,1,1,0,0,0,0,0,0
012410.jpg,0,0,0,0,0,1,0,1,0,0
012411.jpg,1,0,1,0,0,0,1,0,0,0
012412.jpg,1,0,0,0,0,0,0,0,0,0
012413.jpg,1,0,0,0,0,1,1,0,0,0
012414.jpg,0,0,0,0,0,1,1,1,0,0
012415.jpg,0,0,0,0,1,1,0,0,0,0
012416.jpg,0,0,0,0,0,1,0,1,0,0
